LuxGeometry 2022.09.23
Welcome LuxGeometry 2022.03.03
GridTriangleMap::Construct prepare time = 0.10905
GridTriangleMap::Construct time = 0.133239
CheckSelfIntersection time: prepare = 0.142658
 intersect fid=254671, start(283949 0.395389 0.604611 -1), end(283949 0.001136 0.998864 -1)
 intersect fid=254672, start(283949 1 -1 -1), end(283949 0.395389 0.604611 -1)
 intersect fid=254759, start(273152 1 -1 -1), end(273152 0.999913 8.7e-05 -1)
 intersect fid=254797, start(273152 1 -1 -1), end(273152 0.999913 8.7e-05 -1)
 intersect fid=295189, start(325307 1 -1 -1), end(325307 0.999572 0.000428 -1)
 intersect fid=295200, start(312175 -1 0.997363 0.002637), end(312175 -1 1 -1)
 intersect fid=254824, start(286373 -1 1 -1), end(286373 -1 0.999997 3e-06)
 intersect fid=295242, start(324307 1 -1 -1), end(324307 0.999474 0.000526 -1)
 intersect fid=295249, start(324307 1 -1 -1), end(324307 0.999474 0.000526 -1)
 intersect fid=295251, start(324312 -1 1 -1), end(324312 -1 0.9992 0.0008)
 intersect fid=254965, start(273194 -1 0.999987 1.3e-05), end(273194 1 -1 -1)
 intersect fid=254983, start(266476 0.026955 -1 0.973045), end(266476 0.026955 -1 0.973045)
 intersect fid=254985, start(273201 1 -1 -1), end(273201 0.999989 -1 1.1e-05)
 intersect fid=254992, start(273193 1 -1 -1), end(273193 0.999987 -1 1.3e-05)
 intersect fid=295566, start(323953 1 -1 -1), end(323953 0.998471 0.001524 5e-06)
 intersect fid=255145, start(285562 -1 1 -1), end(285562 -1 0.997417 0.002583)
 intersect fid=295604, start(313020 1 -1 -1), end(313020 0.998716 0.001283 1e-06)
 intersect fid=295641, start(314169 -1 0.998605 0.001395), end(314169 -1 1 -1)
 intersect fid=255227, start(285411 1 -1 -1), end(285411 0.999768 0.000232 -1)
 intersect fid=255260, start(278648 0.999991 -1 9e-06), end(278648 -1 1 -1)
 intersect fid=255260, start(278649 0.999991 -1 9e-06), end(278649 0.999991 9e-06 -1)
 intersect fid=255263, start(285562 -1 1 -1), end(285562 -1 0.997417 0.002583)
 intersect fid=295764, start(323871 -1 0.999998 2e-06), end(323871 1 -1 -1)
 intersect fid=255359, start(283479 -1 1 -1), end(283479 6e-06 0.999991 3e-06)
 intersect fid=295846, start(316109 1 -1 -1), end(316109 0.998088 0.001912 -1)
 intersect fid=255413, start(286602 -1 1 -1), end(286602 -1 0.998513 0.001487)
 intersect fid=255414, start(286597 1 -1 -1), end(286597 0.999171 0.000829 -1)
 intersect fid=255415, start(286597 1 -1 -1), end(286597 0.999171 0.000829 -1)
 intersect fid=295867, start(313020 0.999999 -1 1e-06), end(313020 0.998716 0.001283 1e-06)
 intersect fid=295867, start(313021 0.999999 -1 1e-06), end(313021 0.999999 1e-06 -1)
 intersect fid=295867, start(313022 -1 0.999999 1e-06), end(313022 1 -1 -1)
 intersect fid=255454, start(286593 1 -1 -1), end(286593 0.995787 0.004213 -1)
 intersect fid=255455, start(286593 1 -1 -1), end(286593 0.995787 0.004213 -1)
 intersect fid=295896, start(316114 -1 1 -1), end(316114 -1 0.999256 0.000744)
 intersect fid=255503, start(286550 -1 1 -1), end(286550 -1 0.997553 0.002447)
 intersect fid=255514, start(286554 -1 1 -1), end(286554 -1 0.998774 0.001226)
 intersect fid=296038, start(314483 -1 -1 1), end(314483 -1 0.000474 0.999526)
 intersect fid=296296, start(312125 -1 1 -1), end(312125 -1 0.998522 0.001478)
 intersect fid=255804, start(286630 -1 1 -1), end(286630 -1 0.997792 0.002208)
 intersect fid=255814, start(286633 1 -1 -1), end(286633 0.997259 0.002741 -1)
 intersect fid=255815, start(286633 1 -1 -1), end(286633 0.997259 0.002741 -1)
 intersect fid=255887, start(286602 -1 1 -1), end(286602 -1 0.998513 0.001487)
 intersect fid=255921, start(285514 -1 1 -1), end(285514 -1 0.998735 0.001265)
 intersect fid=255988, start(280514 -1 1 -1), end(280514 -1 0.999998 2e-06)
 intersect fid=256023, start(280552 0.999997 -1 3e-06), end(280552 -1 1 -1)
 intersect fid=256023, start(280553 0.999997 -1 3e-06), end(280553 0.999997 3e-06 -1)
 intersect fid=256023, start(280554 -1 0.999997 3e-06), end(280554 -1 0.999997 3e-06)
 intersect fid=296528, start(320648 -1 -1 1), end(320648 -1 0.000455 0.999545)
 intersect fid=296607, start(316428 -1 -1 1), end(316428 -1 0.000137 0.999863)
 intersect fid=296608, start(316428 -1 -1 1), end(316428 -1 0.000137 0.999863)
 intersect fid=256143, start(281479 -1 -1 1), end(281479 -1 0.002155 0.997845)
 intersect fid=296724, start(316259 0.999996 -1 4e-06), end(316259 -1 1 -1)
 intersect fid=296724, start(316260 0.999996 -1 4e-06), end(316260 0.999996 4e-06 -1)
 intersect fid=256205, start(285147 1 -1 -1), end(285147 0.999734 0.000266 -1)
 intersect fid=256206, start(285147 1 -1 -1), end(285147 0.999734 0.000266 -1)
 intersect fid=296777, start(323448 -1 -1 1), end(323448 -1 0.00051 0.99949)
 intersect fid=256258, start(283494 -1 -1 1), end(283494 -1 0.005472 0.994528)
 intersect fid=296835, start(315503 -1 -1 1), end(315503 -1 0.000637 0.999363)
 intersect fid=296836, start(315503 -1 -1 1), end(315503 -1 0.000637 0.999363)
 intersect fid=256387, start(279798 -1 -1 1), end(279798 -1 0.7273 0.2727)
 intersect fid=256388, start(279798 -1 1 -1), end(279798 -1 0.7273 0.2727)
 intersect fid=296933, start(315328 1 -1 -1), end(315328 0.999975 2.5e-05 -1)
 intersect fid=296937, start(315332 1 -1 -1), end(315332 0.999254 0.000746 -1)
 intersect fid=296941, start(315332 1 -1 -1), end(315332 0.999254 0.000746 -1)
 intersect fid=297022, start(321121 1 -1 -1), end(321121 0.998084 0.001916 -1)
 intersect fid=297073, start(314169 -1 0.998605 0.001395), end(314169 -1 1 -1)
 intersect fid=297121, start(328541 0.999998 -1 2e-06), end(328541 0.999998 -1 2e-06)
 intersect fid=297121, start(328542 -1 0.999998 2e-06), end(328542 1 -1 -1)
 intersect fid=297131, start(316431 -1 1 -1), end(316431 0.000322 0.999678 -1)
 intersect fid=297150, start(316258 -1 -1 1), end(316258 -1 0.000388 0.999612)
 intersect fid=256656, start(283203 -1 -1 1), end(283203 -1 0.000502 0.999498)
 intersect fid=256657, start(283203 -1 -1 1), end(283203 -1 0.000502 0.999498)
 intersect fid=256689, start(260351 0.666667 0.333333 -1), end(260351 -1 -1 1)
 intersect fid=256689, start(266096 0.039337 0.960663 -1), end(266096 -1 -1 1)
 intersect fid=256689, start(266097 0.039337 -1 0.960663), end(266097 0.054148 0.711224 0.234628)
 intersect fid=297205, start(326158 -1 0.999485 0.000515), end(326158 -1 1 -1)
 intersect fid=297237, start(328952 -1 1 -1), end(328952 0.00049 0.99951 -1)
 intersect fid=256779, start(280551 -1 -1 1), end(280551 -1 0.00128 0.99872)
 intersect fid=256814, start(286508 -1 1 -1), end(286508 -1 0.997239 0.002761)
 intersect fid=297332, start(314486 -1 1 -1), end(314486 0.001624 0.998376 -1)
 intersect fid=256922, start(286071 0.99967 0.00033 -1), end(286071 1 -1 -1)
 intersect fid=256923, start(286560 -1 1 -1), end(286560 -1 0.998707 0.001293)
 intersect fid=256940, start(281507 -1 -1 1), end(281507 -1 0.001241 0.998759)
 intersect fid=256941, start(281507 -1 -1 1), end(281507 -1 0.001241 0.998759)
 intersect fid=297411, start(321212 -1 -1 1), end(321212 -1 0.003851 0.996149)
 intersect fid=256995, start(276522 1 -1 -1), end(276522 0.999278 0.000722 -1)
 intersect fid=256996, start(276522 1 -1 -1), end(276522 0.999278 0.000722 -1)
 intersect fid=297496, start(316114 -1 0.999256 0.000744), end(316114 -1 1 -1)
 intersect fid=297506, start(324312 -1 1 -1), end(324312 -1 0.9992 0.0008)
 intersect fid=297522, start(323469 -1 1 -1), end(323469 -1 0.999999 1e-06)
 intersect fid=297572, start(324477 1 -1 -1), end(324477 0.997379 0.002621 -1)
 intersect fid=257204, start(275148 -1 0.999994 6e-06), end(275148 1 -1 -1)
 intersect fid=297722, start(323451 -1 1 -1), end(323451 0.001069 0.99893 1e-06)
 intersect fid=297729, start(323466 -1 -1 1), end(323466 -1 0.000331 0.999669)
 intersect fid=297730, start(323466 -1 -1 1), end(323466 -1 0.000331 0.999669)
 intersect fid=257281, start(280081 -1 -1 1), end(280081 -1 0.002543 0.997457)
 intersect fid=297811, start(312125 -1 0.998522 0.001478), end(312125 -1 1 -1)
 intersect fid=297873, start(314486 -1 1 -1), end(314486 0.001079 0.998921 -1)
 intersect fid=297893, start(323946 -1 -1 1), end(323946 -1 0.991333 0.008667)
 intersect fid=297894, start(323946 -1 1 -1), end(323946 -1 0.991333 0.008667)
 intersect fid=297919, start(323874 -1 1 -1), end(323874 -1 0.998273 0.001727)
 intersect fid=297920, start(323874 -1 1 -1), end(323874 -1 0.998273 0.001727)
 intersect fid=257464, start(287856 -1 1 -1), end(287856 -1 0.999068 0.000932)
 intersect fid=257467, start(287856 -1 0.999068 0.000932), end(287856 -1 1 -1)
 intersect fid=297986, start(323632 -1 -1 1), end(323632 -1 0.002732 0.997268)
 intersect fid=297998, start(302520 -1 0.052653 0.947347), end(302520 -1 0.16672 0.83328)
 intersect fid=298020, start(323870 1 -1 -1), end(323870 0.999998 -1 2e-06)
 intersect fid=257577, start(286649 1 -1 -1), end(286649 0.999582 0.000418 -1)
 intersect fid=257578, start(286649 1 -1 -1), end(286649 0.999582 0.000418 -1)
 intersect fid=257672, start(273202 -1 0.999989 1.1e-05), end(273202 1 -1 -1)
 intersect fid=257725, start(278039 -1 -1 1), end(278039 -1 0.132353 0.867647)
 intersect fid=257725, start(278041 -1 1 -1), end(278041 -1 0.968042 0.031958)
 intersect fid=257759, start(274072 -1 1 -1), end(274072 0.001841 0.998159 -1)
 intersect fid=257777, start(283023 0.999987 -1 1.3e-05), end(283023 0.999987 -1 1.3e-05)
 intersect fid=257777, start(283024 -1 0.999987 1.3e-05), end(283024 1 -1 -1)
 intersect fid=298307, start(323942 1 -1 -1), end(323942 0.999999 -1 1e-06)
 intersect fid=298308, start(323943 -1 0.999999 1e-06), end(323943 1 -1 -1)
 intersect fid=298309, start(321215 -1 1 -1), end(321215 0.000463 0.999537 -1)
 intersect fid=298320, start(321215 -1 1 -1), end(321215 0.000463 0.999537 -1)
 intersect fid=257824, start(281825 -1 1 -1), end(281825 -1 0.9991 0.0009)
 intersect fid=298401, start(326109 -1 1 -1), end(326109 0.000593 0.999407 -1)
 intersect fid=257978, start(285631 -1 1 -1), end(285631 -1 0.999 0.001)
 intersect fid=298528, start(317692 1 -1 -1), end(317692 0.999998 -1 2e-06)
 intersect fid=298541, start(317700 1 -1 -1), end(317700 0.999998 -1 2e-06)
 intersect fid=258012, start(271685 -1 -1 1), end(271685 -1 0.00132 0.99868)
 intersect fid=258013, start(271685 -1 -1 1), end(271685 -1 0.00132 0.99868)
 intersect fid=258056, start(272038 1 -1 -1), end(272038 0.995213 0.004787 -1)
 intersect fid=258057, start(272038 1 -1 -1), end(272038 0.995213 0.004787 -1)
 intersect fid=258071, start(275249 -1 0.999306 0.000694), end(275249 -1 1 -1)
 intersect fid=298608, start(317420 1 -1 -1), end(317420 0.99999 -1 1e-05)
 intersect fid=298625, start(317660 1 -1 -1), end(317660 0.999998 -1 2e-06)
 intersect fid=258112, start(283198 0.99993 -1 7e-05), end(283198 -1 1 -1)
 intersect fid=258112, start(283199 0.99993 -1 7e-05), end(283199 0.99993 7e-05 -1)
 intersect fid=258112, start(283200 -1 0.99993 7e-05), end(283200 -1 0.99993 7e-05)
 intersect fid=258158, start(281685 -1 1 -1), end(281685 -1 0.998891 0.001109)
 intersect fid=258159, start(281685 -1 1 -1), end(281685 -1 0.998891 0.001109)
 intersect fid=298700, start(320606 -1 -1 1), end(320606 -1 0.001367 0.998633)
 intersect fid=258181, start(275377 -1 -1 1), end(275377 0.000998 0.002079 0.996923)
 intersect fid=258262, start(270871 1 -1 -1), end(270871 0.999997 -1 3e-06)
 intersect fid=298847, start(315647 1 -1 -1), end(315647 0.999 -1 0.001)
 intersect fid=298847, start(315649 -1 1 -1), end(315649 -1 0.999 0.001)
 intersect fid=298860, start(321457 1 -1 -1), end(321457 0.998321 0.001677 2e-06)
 intersect fid=298895, start(321455 -1 0.999997 3e-06), end(321455 1 -1 -1)
 intersect fid=298902, start(317351 -1 1 -1), end(317351 -1 0.999997 3e-06)
 intersect fid=298906, start(321445 1 -1 -1), end(321445 0.998296 0.001701 3e-06)
 intersect fid=298908, start(317349 0.999997 -1 3e-06), end(317349 -1 1 -1)
 intersect fid=298908, start(317350 0.999997 -1 3e-06), end(317350 0.999997 3e-06 -1)
 intersect fid=258482, start(275391 -1 1 -1), end(275391 -1 0.99705 0.00295)
 intersect fid=298956, start(321457 0.999998 -1 2e-06), end(321457 0.998321 0.001677 2e-06)
 intersect fid=298956, start(321458 0.999998 -1 2e-06), end(321458 0.999998 2e-06 -1)
 intersect fid=298956, start(321459 -1 0.999998 2e-06), end(321459 1 -1 -1)
 intersect fid=298960, start(328956 6e-06 0.999994 -1), end(328956 0.002951 0.997049 -1)
 intersect fid=298975, start(307039 1 -1 -1), end(307039 0.500238 0.499762 -1)
 intersect fid=298975, start(319157 -1 1 -1), end(319157 -1 0.999996 4e-06)
 intersect fid=298991, start(315004 -1 1 -1), end(315004 0.000521 0.999479 -1)
 intersect fid=299108, start(326756 -1 1 -1), end(326756 0.003154 0.996846 -1)
 intersect fid=299109, start(326756 -1 1 -1), end(326756 0.003154 0.996846 -1)
 intersect fid=299189, start(317456 1 -1 -1), end(317456 0.999995 -1 5e-06)
 intersect fid=299208, start(317448 1 -1 -1), end(317448 0.999994 -1 6e-06)
 intersect fid=299217, start(317944 -1 0.998111 0.001889), end(317944 -1 1 -1)
 intersect fid=299218, start(317944 -1 1 -1), end(317944 -1 0.998111 0.001889)
 intersect fid=299285, start(319244 1 -1 -1), end(319244 0.999997 -1 3e-06)
 intersect fid=299295, start(317804 -1 -1 1), end(317804 -1 0.003269 0.996731)
 intersect fid=258933, start(281764 1 -1 -1), end(281764 0.998534 0.001466 -1)
 intersect fid=258934, start(281764 1 -1 -1), end(281764 0.998534 0.001466 -1)
 intersect fid=259050, start(277863 -1 1 -1), end(277863 -1 0.795459 0.204541)
 intersect fid=259052, start(277863 -1 1 -1), end(277863 -1 0.795459 0.204541)
 intersect fid=299429, start(317784 -1 -1 1), end(317784 -1 0.000734 0.999266)
 intersect fid=259104, start(277494 1 -1 -1), end(277494 0.999774 0.000225 1e-06)
 intersect fid=299495, start(315540 0.999998 -1 2e-06), end(315540 -1 1 -1)
 intersect fid=299495, start(315541 0.999998 -1 2e-06), end(315541 0.999998 2e-06 -1)
 intersect fid=299495, start(315542 -1 0.999998 2e-06), end(315542 0.999995 -1 5e-06)
 intersect fid=299495, start(315543 0.999995 -1 5e-06), end(315543 0.999995 5e-06 -1)
 intersect fid=299503, start(328842 -1 1 -1), end(328842 0.000522 0.999478 -1)
 intersect fid=299504, start(328842 0.000257 0.999743 -1), end(328842 0.000522 0.999478 -1)
 intersect fid=299522, start(328839 -1 -1 1), end(328839 -1 0.002925 0.997075)
 intersect fid=259206, start(277494 0.999999 -1 1e-06), end(277494 0.999774 0.000225 1e-06)
 intersect fid=259206, start(277495 0.999999 -1 1e-06), end(277495 0.999999 1e-06 -1)
 intersect fid=259206, start(277496 -1 0.999999 1e-06), end(277496 1 -1 -1)
 intersect fid=299612, start(315669 -1 1 -1), end(315669 0.000418 0.999582 -1)
 intersect fid=299614, start(315556 0.999997 -1 3e-06), end(315556 -1 1 -1)
 intersect fid=299614, start(315557 0.999997 -1 3e-06), end(315557 0.999997 3e-06 -1)
 intersect fid=299637, start(315512 -1 1 -1), end(315512 0.001734 0.998264 2e-06)
 intersect fid=259285, start(276920 0.999824 -1 0.000176), end(276920 0.919762 0.080065 0.000173)
 intersect fid=259285, start(276921 0.999824 -1 0.000176), end(276921 0.999824 0.000176 -1)
 intersect fid=259285, start(276922 -1 0.999824 0.000176), end(276922 0.226144 0.773673 0.000183)
 intersect fid=259385, start(280601 -1 -1 1), end(280601 -1 0.000173 0.999827)
 intersect fid=259513, start(285099 -1 0.999985 1.5e-05), end(285099 1 -1 -1)
 intersect fid=299851, start(321466 1 -1 -1), end(321466 0.999997 -1 3e-06)
 intersect fid=299871, start(313019 -1 1 -1), end(313019 -1 0.998597 0.001403)
 intersect fid=299942, start(315206 -1 1 -1), end(315206 0.000117 0.999883 -1)
 intersect fid=299953, start(315176 -1 1 -1), end(315176 0.000206 0.999794 -1)
 intersect fid=300113, start(328822 -1 1 -1), end(328822 0.002917 0.997083 -1)
 intersect fid=300114, start(328822 -1 1 -1), end(328822 0.002917 0.997083 -1)
 intersect fid=259782, start(280071 -1 -1 1), end(280071 -1 0.00032 0.99968)
 intersect fid=259822, start(278644 0.999995 -1 5e-06), end(278644 -1 1 -1)
 intersect fid=259822, start(278645 0.999995 -1 5e-06), end(278645 0.999995 5e-06 -1)
 intersect fid=259822, start(278646 -1 0.999995 5e-06), end(278646 -1 0.999995 5e-06)
 intersect fid=300139, start(321418 0.999998 -1 2e-06), end(321418 0.999998 -1 2e-06)
 intersect fid=300139, start(321419 -1 0.999998 2e-06), end(321419 1 -1 -1)
 intersect fid=300143, start(321384 -1 0.00401 0.99599), end(321384 -1 0.004018 0.995982)
 intersect fid=300152, start(321384 -1 -1 1), end(321384 -1 0.004018 0.995982)
 intersect fid=259850, start(285630 1 -1 -1), end(285630 0.999 -1 0.001)
 intersect fid=259850, start(285631 -1 1 -1), end(285631 -1 0.999 0.001)
 intersect fid=300178, start(319238 1 -1 -1), end(319238 0.999997 -1 3e-06)
 intersect fid=259998, start(260352 -1 0.333333 0.666667), end(260352 -1 -1 1)
 intersect fid=260004, start(286554 -1 1 -1), end(286554 -1 0.998774 0.001226)
 intersect fid=300323, start(317852 -1 -1 1), end(317852 -1 0.000163 0.999837)
 intersect fid=300324, start(319154 -1 -1 1), end(319154 -1 0.001364 0.998636)
 intersect fid=260289, start(285514 -1 1 -1), end(285514 -1 0.998735 0.001265)
 intersect fid=300490, start(301646 0.499762 0.500238 -1), end(301646 -1 -1 1)
 intersect fid=260352, start(266969 -1 0.001529 0.998471), end(266969 -1 0.001537 0.998463)
 intersect fid=300542, start(313013 1 -1 -1), end(313013 0.999999 -1 1e-06)
 intersect fid=260484, start(283862 -1 1 -1), end(283862 -1 0.999181 0.000819)
 intersect fid=260485, start(283862 -1 0.999593 0.000407), end(283862 -1 0.999181 0.000819)
 intersect fid=260518, start(287598 -1 1 -1), end(287598 -1 0.99855 0.00145)
 intersect fid=260605, start(285666 -1 1 -1), end(285666 -1 0.999086 0.000914)
 intersect fid=260606, start(285666 -1 0.999545 0.000455), end(285666 -1 0.999086 0.000914)
 intersect fid=300760, start(328829 -1 -1 1), end(328829 -1 0.000572 0.999428)
 intersect fid=300767, start(317348 -1 -1 1), end(317348 -1 0.000303 0.999697)
 intersect fid=260665, start(287813 -1 1 -1), end(287813 0.814842 0.185158 -1)
 intersect fid=260666, start(287811 -1 1 -1), end(287811 0.842212 0.157788 -1)
 intersect fid=260666, start(287813 0.409818 0.590182 -1), end(287813 0.814842 0.185158 -1)
 intersect fid=260667, start(287811 1 -1 -1), end(287811 0.842212 0.157788 -1)
 intersect fid=260667, start(287813 -1 1 -1), end(287813 0.409818 0.590182 -1)
 intersect fid=260690, start(286071 1 -1 -1), end(286071 0.99967 0.00033 -1)
 intersect fid=260746, start(275147 1 -1 -1), end(275147 0.999994 -1 6e-06)
 intersect fid=260761, start(271805 -1 -1 1), end(271805 -1 0.00264 0.99736)
 intersect fid=300881, start(315539 -1 -1 1), end(315539 -1 0.000737 0.999263)
 intersect fid=300882, start(315539 -1 0.000367 0.999633), end(315539 -1 0.000737 0.999263)
 intersect fid=260896, start(280138 -1 1 -1), end(280138 0.00157 0.99843 -1)
 intersect fid=260897, start(280138 -1 1 -1), end(280138 0.00157 0.99843 -1)
 intersect fid=300971, start(317290 -1 -1 1), end(317290 -1 0.000912 0.999088)
 intersect fid=260923, start(278843 -1 1 -1), end(278843 -1 0.998452 0.001548)
 intersect fid=260945, start(277883 -1 -1 1), end(277883 -1 0.103307 0.896693)
 intersect fid=260946, start(277883 -1 1 -1), end(277883 -1 0.103307 0.896693)
 intersect fid=301035, start(319238 0.999997 -1 3e-06), end(319238 0.999997 -1 3e-06)
 intersect fid=301035, start(319239 -1 0.999997 3e-06), end(319239 1 -1 -1)
 intersect fid=301036, start(328699 -1 -1 1), end(328699 -1 0.000347 0.999653)
 intersect fid=261028, start(278646 -1 1 -1), end(278646 -1 0.999995 5e-06)
 intersect fid=301085, start(315743 -1 1 -1), end(315743 0.00042 0.99958 -1)
 intersect fid=301125, start(319034 -1 -1 1), end(319034 -1 0.001364 0.998636)
 intersect fid=261226, start(281862 -1 1 -1), end(281862 -1 0.999 0.001)
 intersect fid=301274, start(320649 0.999974 -1 2.6e-05), end(320649 -1 1 -1)
 intersect fid=301274, start(320650 0.999974 -1 2.6e-05), end(320650 0.999974 2.6e-05 -1)
 intersect fid=301442, start(320606 -1 -1 1), end(320606 -1 0.001367 0.998633)
 intersect fid=301478, start(315337 -1 1 -1), end(315337 -1 0.999022 0.000978)
 intersect fid=301585, start(320216 -1 -1 1), end(320216 -1 0.00056 0.99944)
 intersect fid=301586, start(320216 -1 -1 1), end(320216 -1 0.00056 0.99944)
 intersect fid=301612, start(302520 -1 -1 1), end(302520 -1 0.16672 0.83328)
 intersect fid=301612, start(305452 1 -1 -1), end(305452 0.928542 0.071458 -1)
 intersect fid=301612, start(314826 -1 1 -1), end(314826 -1 0.999999 1e-06)
 intersect fid=261664, start(285550 -1 1 -1), end(285550 -1 0.999632 0.000368)
 intersect fid=301646, start(319157 -1 0.999996 4e-06), end(319157 -1 0.999996 4e-06)
 intersect fid=301647, start(326901 1 -1 -1), end(326901 0.999998 -1 2e-06)
 intersect fid=261723, start(287203 1 -1 -1), end(287203 0.999027 0.000973 -1)
 intersect fid=301703, start(326901 0.999997 -1 3e-06), end(326901 0.999998 -1 2e-06)
 intersect fid=261751, start(285550 -1 1 -1), end(285550 -1 0.999632 0.000368)
 intersect fid=301810, start(322378 -1 -1 1), end(322378 -1 0.001285 0.998715)
 intersect fid=261942, start(285661 1 -1 -1), end(285661 0.999408 0.000588 4e-06)
 intersect fid=301930, start(315333 -1 0.999025 0.000975), end(315333 -1 1 -1)
 intersect fid=302011, start(315500 0.003256 0.996742 2e-06), end(315500 -1 1 -1)
 intersect fid=302016, start(315523 -1 -1 1), end(315523 -1 0.00062 0.99938)
 intersect fid=302017, start(315523 -1 -1 1), end(315523 -1 0.00062 0.99938)
 intersect fid=302018, start(315526 -1 1 -1), end(315526 0.001875 0.998123 2e-06)
 intersect fid=302041, start(315669 -1 1 -1), end(315669 0.000279 0.999721 -1)
 intersect fid=262366, start(283023 1 -1 -1), end(283023 0.999987 -1 1.3e-05)
 intersect fid=262383, start(275302 1 -1 -1), end(275302 0.969327 0.030612 6.1e-05)
 intersect fid=262383, start(275304 -1 1 -1), end(275304 0.03698 0.962958 6.2e-05)
 intersect fid=262393, start(282943 0.999 -1 0.001), end(282943 1 -1 -1)
 intersect fid=262393, start(282944 -1 0.999 0.001), end(282944 -1 1 -1)
 intersect fid=262399, start(282939 0.999 -1 0.001), end(282939 1 -1 -1)
 intersect fid=262399, start(282940 -1 0.999 0.001), end(282940 -1 1 -1)
 intersect fid=262405, start(282940 -1 0.999 0.001), end(282940 1 -1 -1)
 intersect fid=262406, start(282936 -1 0.999 0.001), end(282936 1 -1 -1)
 intersect fid=262409, start(282944 -1 0.999 0.001), end(282944 1 -1 -1)
 intersect fid=302296, start(319154 -1 -1 1), end(319154 -1 0.001364 0.998636)
 intersect fid=302322, start(328842 -1 1 -1), end(328842 0.000257 0.999743 -1)
 intersect fid=262585, start(270845 -1 1 -1), end(270845 -1 0.999461 0.000539)
 intersect fid=262586, start(270845 -1 1 -1), end(270845 -1 0.999461 0.000539)
 intersect fid=262612, start(274773 1 -1 -1), end(274773 0.999997 -1 3e-06)
 intersect fid=302494, start(315004 -1 1 -1), end(315004 0.00067 0.99933 -1)
 intersect fid=302502, start(315004 0.000521 0.999479 -1), end(315004 0.00067 0.99933 -1)
 intersect fid=302511, start(328953 -1 -1 1), end(328953 -1 0.000405 0.999595)
 intersect fid=302543, start(321385 0.999998 -1 2e-06), end(321385 -1 1 -1)
 intersect fid=302543, start(321386 0.999998 -1 2e-06), end(321386 0.999998 2e-06 -1)
 intersect fid=302543, start(321387 -1 0.999998 2e-06), end(321387 0.003772 0.996226 2e-06)
 intersect fid=302604, start(314160 1 -1 -1), end(314160 0.999104 0.000896 -1)
 intersect fid=302605, start(314160 1 -1 -1), end(314160 0.999104 0.000896 -1)
 intersect fid=302616, start(321454 1 -1 -1), end(321454 0.999997 -1 3e-06)
 intersect fid=302618, start(326871 1 -1 -1), end(326871 0.999996 -1 4e-06)
 intersect fid=302623, start(314168 1 -1 -1), end(314168 0.998211 0.001789 -1)
 intersect fid=302625, start(314164 1 -1 -1), end(314164 0.999552 0.000448 -1)
 intersect fid=302627, start(314164 1 -1 -1), end(314164 0.999552 0.000448 -1)
 intersect fid=302635, start(326851 1 -1 -1), end(326851 0.999998 -1 2e-06)
 intersect fid=262977, start(286555 1 -1 -1), end(286555 0.999094 0.000906 -1)
 intersect fid=262978, start(286555 1 -1 -1), end(286555 0.999094 0.000906 -1)
 intersect fid=263103, start(281862 -1 0.999 0.001), end(281862 1 -1 -1)
 intersect fid=263104, start(281862 -1 0.999 0.001), end(281862 0.999111 -1 0.000889)
 intersect fid=263104, start(281863 0.999111 -1 0.000889), end(281863 0.999111 0.000889 -1)
 intersect fid=263104, start(281864 -1 0.999111 0.000889), end(281864 1 -1 -1)
 intersect fid=263121, start(281680 1 -1 -1), end(281680 0.998906 0.001091 3e-06)
 intersect fid=263123, start(281680 0.999997 -1 3e-06), end(281680 0.998906 0.001091 3e-06)
 intersect fid=263123, start(281681 0.999997 -1 3e-06), end(281681 0.999997 3e-06 -1)
 intersect fid=263123, start(281682 -1 0.999997 3e-06), end(281682 1 -1 -1)
 intersect fid=263125, start(281861 0.999 -1 0.001), end(281861 1 -1 -1)
 intersect fid=263126, start(275395 -1 1 -1), end(275395 -1 0.993976 0.006024)
 intersect fid=263127, start(275395 -1 0.994012 0.005988), end(275395 -1 0.993976 0.006024)
 intersect fid=263129, start(282485 -1 1 -1), end(282485 -1 0.998668 0.001332)
 intersect fid=263130, start(282485 -1 1 -1), end(282485 -1 0.998668 0.001332)
 intersect fid=263138, start(281868 -1 0.999974 2.6e-05), end(281868 1 -1 -1)
 intersect fid=263166, start(275395 -1 1 -1), end(275395 -1 0.994012 0.005988)
 intersect fid=263196, start(283174 -1 1 -1), end(283174 -1 0.999947 5.3e-05)
 intersect fid=263206, start(283172 0.999947 -1 5.3e-05), end(283172 -1 1 -1)
 intersect fid=263206, start(283173 0.999947 -1 5.3e-05), end(283173 0.999947 5.3e-05 -1)
 intersect fid=263206, start(283174 -1 0.999947 5.3e-05), end(283174 -1 0.999947 5.3e-05)
 intersect fid=263462, start(274774 -1 0.999997 3e-06), end(274774 1 -1 -1)
 intersect fid=263517, start(272393 -1 -1 1), end(272393 -1 0.00255 0.99745)
 intersect fid=263518, start(272393 -1 -1 1), end(272393 -1 0.00255 0.99745)
 intersect fid=303120, start(315743 -1 1 -1), end(315743 0.00042 0.99958 -1)
 intersect fid=303121, start(328699 -1 -1 1), end(328699 -1 0.000347 0.999653)
 intersect fid=263678, start(278838 1 -1 -1), end(278838 0.99973 0.00027 -1)
 intersect fid=263679, start(278838 1 -1 -1), end(278838 0.99973 0.00027 -1)
